time	V(vd)	V(vg)	V(Vd)*Ix(U1:D)+V(Vg)*Ix(U1:G)	Ix(U1:D)	Ix(U1:G)
2.610360196725984e-005	3.582583e+001	-3.892876e+000	3.426463e-002	8.406292e-004	-1.065635e-003
2.610372385987236e-005	3.582580e+001	-3.893205e+000	7.172099e-002	1.884733e-003	-1.078529e-003
2.610384676546609e-005	3.582577e+001	-3.893694e+000	1.030587e-001	2.758712e-003	-1.085277e-003
2.610400813445200e-005	3.582574e+001	-3.894501e+000	1.310252e-001	3.539572e-003	-1.082914e-003
2.610419771189992e-005	3.582573e+001	-3.895537e+000	1.419575e-001	3.846821e-003	-1.063343e-003
2.610444717019701e-005	3.582574e+001	-3.896845e+000	1.254939e-001	3.392400e-003	-1.015853e-003
2.610461070363277e-005	3.582577e+001	-3.897550e+000	9.724403e-002	2.608428e-003	-9.737072e-004
2.610474504993450e-005	3.582580e+001	-3.897950e+000	6.387378e-002	1.681313e-003	-9.336681e-004
2.610486829235905e-005	3.582584e+001	-3.898144e+000	2.901099e-002	7.123120e-004	-8.957628e-004
2.610499663536226e-005	3.582587e+001	-3.898170e+000	-8.313882e-003	-3.253698e-004	-8.575239e-004
2.610511874339972e-005	3.582591e+001	-3.898031e+000	-4.188629e-002	-1.258862e-003	-8.244085e-004
2.610525873668570e-005	3.582594e+001	-3.897695e+000	-7.443767e-002	-2.164015e-003	-7.928300e-004
2.610543460737124e-005	3.582597e+001	-3.897093e+000	-1.025384e-001	-2.945308e-003	-7.646897e-004
2.610564228486590e-005	3.582598e+001	-3.896276e+000	-1.136863e-001	-3.254762e-003	-7.491140e-004
2.610590440675222e-005	3.582596e+001	-3.895288e+000	-9.841861e-002	-2.828785e-003	-7.509909e-004
2.610606705256445e-005	3.582594e+001	-3.894810e+000	-7.353257e-002	-2.135371e-003	-7.623209e-004
2.610620052034829e-005	3.582591e+001	-3.894574e+000	-4.447906e-002	-1.325945e-003	-7.764950e-004
2.610632085994903e-005	3.582588e+001	-3.894504e+000	-1.495893e-002	-5.034602e-004	-7.903373e-004
2.610644041533082e-005	3.582585e+001	-3.894572e+000	1.501446e-002	3.317791e-004	-8.032174e-004
2.610656261021628e-005	3.582582e+001	-3.894775e+000	4.406248e-002	1.141424e-003	-8.139186e-004
2.610668537784068e-005	3.582580e+001	-3.895100e+000	6.937697e-002	1.847286e-003	-8.206363e-004
2.610682851145566e-005	3.582578e+001	-3.895601e+000	9.128149e-002	2.458575e-003	-8.217259e-004
2.610701009178135e-005	3.582576e+001	-3.896333e+000	1.050869e-001	2.844967e-003	-8.119951e-004
2.610723104820711e-005	3.582576e+001	-3.897221e+000	1.011087e-001	2.736824e-003	-7.851359e-004
2.610746124623302e-005	3.582579e+001	-3.898017e+000	7.668391e-002	2.059531e-003	-7.438592e-004
2.610760903763603e-005	3.582581e+001	-3.898383e+000	5.132299e-002	1.355103e-003	-7.119200e-004
2.610773437918930e-005	3.582584e+001	-3.898550e+000	2.526624e-002	6.309163e-004	-6.831081e-004
2.610786612912448e-005	3.582587e+001	-3.898587e+000	-3.312012e-003	-1.635636e-004	-6.535176e-004
2.610798782143173e-005	3.582589e+001	-3.898498e+000	-2.853815e-002	-8.649629e-004	-6.284276e-004
2.610812255828923e-005	3.582592e+001	-3.898270e+000	-5.252510e-002	-1.531953e-003	-6.050200e-004
2.610829574204664e-005	3.582594e+001	-3.897842e+000	-7.447035e-002	-2.142109e-003	-5.830732e-004
2.610849783782823e-005	3.582595e+001	-3.897253e+000	-8.465922e-002	-2.425073e-003	-5.699742e-004
2.610875329669121e-005	3.582594e+001	-3.896523e+000	-7.619714e-002	-2.188786e-003	-5.692708e-004
2.610892740544155e-005	3.582592e+001	-3.896123e+000	-5.777383e-002	-1.675406e-003	-5.772751e-004
2.610906383966866e-005	3.582590e+001	-3.895925e+000	-3.634647e-002	-1.078431e-003	-5.876090e-004
2.610918500485084e-005	3.582588e+001	-3.895857e+000	-1.441804e-002	-4.674635e-004	-5.978777e-004
2.610930413813900e-005	3.582586e+001	-3.895893e+000	7.886537e-003	1.540708e-004	-6.075166e-004
2.610942648607839e-005	3.582584e+001	-3.896030e+000	2.984599e-002	7.661244e-004	-6.157412e-004
2.610954920188043e-005	3.582582e+001	-3.896260e+000	4.928519e-002	1.308131e-003	-6.211930e-004
2.610968372345877e-005	3.582580e+001	-3.896600e+000	6.561049e-002	1.763651e-003	-6.226689e-004
2.610986197393910e-005	3.582579e+001	-3.897129e+000	7.758455e-002	2.098508e-003	-6.168221e-004
2.611007177464930e-005	3.582579e+001	-3.897753e+000	7.629058e-002	2.064340e-003	-5.987959e-004
2.611037324138636e-005	3.582581e+001	-3.898520e+000	5.316993e-002	1.423303e-003	-5.589175e-004
2.611053481790871e-005	3.582583e+001	-3.898800e+000	3.239332e-002	8.461965e-004	-5.328896e-004
2.611066080623782e-005	3.582585e+001	-3.898899e+000	1.252260e-002	2.939013e-004	-5.112565e-004
2.611079306059030e-005	3.582587e+001	-3.898895e+000	-8.778347e-003	-2.982923e-004	-4.894296e-004
2.611091385809117e-005	3.582589e+001	-3.898801e+000	-2.679753e-002	-7.993133e-004	-4.715770e-004
2.611106572702321e-005	3.582591e+001	-3.898578e+000	-4.536483e-002	-1.315590e-003	-4.533418e-004
2.611124369020339e-005	3.582592e+001	-3.898224e+000	-5.917726e-002	-1.699560e-003	-4.389338e-004
2.611146499155491e-005	3.582593e+001	-3.897740e+000	-6.245746e-002	-1.790349e-003	-4.319024e-004
2.611173990606950e-005	3.582591e+001	-3.897196e+000	-4.943891e-002	-1.427341e-003	-4.354085e-004
2.611188996239201e-005	3.582590e+001	-3.896981e+000	-3.485214e-002	-1.020907e-003	-4.420838e-004
2.611201746706195e-005	3.582588e+001	-3.896888e+000	-1.846338e-002	-5.642958e-004	-4.498492e-004
2.611213607230909e-005	3.582587e+001	-3.896878e+000	-1.984440e-003	-1.051248e-004	-4.572241e-004
2.611225682762435e-005	3.582585e+001	-3.896945e+000	1.467852e-002	3.592573e-004	-4.639064e-004
2.611237871410945e-005	3.582584e+001	-3.897084e+000	3.018806e-002	7.916169e-004	-4.689968e-004
2.611250166130109e-005	3.582582e+001	-3.897289e+000	4.315557e-002	1.153298e-003	-4.715365e-004
2.611266175694223e-005	3.582581e+001	-3.897623e+000	5.461519e-002	1.473307e-003	-4.702311e-004
2.611285102376493e-005	3.582581e+001	-3.898054e+000	5.910545e-002	1.599559e-003	-4.617585e-004
2.611309929565894e-005	3.582581e+001	-3.898596e+000	5.229556e-002	1.411650e-003	-4.417064e-004
2.611326282019169e-005	3.582582e+001	-3.898890e+000	4.057853e-002	1.086524e-003	-4.239418e-004
2.611339714289794e-005	3.582584e+001	-3.899058e+000	2.674245e-002	7.021501e-004	-4.071085e-004
2.611352052678241e-005	3.582585e+001	-3.899140e+000	1.226210e-002	2.996976e-004	-3.911566e-004
2.611364885536437e-005	3.582587e+001	-3.899151e+000	-3.226057e-003	-1.308702e-004	-3.750772e-004
2.611377099156833e-005	3.582588e+001	-3.899095e+000	-1.716855e-002	-5.185250e-004	-3.611265e-004
2.611391041556410e-005	3.582589e+001	-3.898957e+000	-3.063919e-002	-8.930801e-004	-3.478372e-004
2.611408615093375e-005	3.582590e+001	-3.898709e+000	-4.233205e-002	-1.218154e-003	-3.358597e-004
2.611429326236336e-005	3.582591e+001	-3.898372e+000	-4.701575e-002	-1.348144e-003	-3.290424e-004
2.611455502285344e-005	3.582590e+001	-3.897965e+000	-4.078203e-002	-1.174175e-003	-3.293619e-004
2.611471807035393e-005	3.582589e+001	-3.897766e+000	-3.047927e-002	-8.870778e-004	-3.338039e-004
2.611485173719333e-005	3.582588e+001	-3.897668e+000	-1.843161e-002	-5.514121e-004	-3.394875e-004
2.611497216248763e-005	3.582587e+001	-3.897640e+000	-6.183107e-003	-2.101284e-004	-3.450617e-004
2.611509171165315e-005	3.582586e+001	-3.897668e+000	6.254911e-003	1.364874e-004	-3.502432e-004
2.611521392211806e-005	3.582585e+001	-3.897752e+000	1.832060e-002	4.728079e-004	-3.545262e-004
2.611533671881100e-005	3.582584e+001	-3.897887e+000	2.886176e-002	7.667518e-004	-3.571759e-004
2.611547699029294e-005	3.582583e+001	-3.898091e+000	3.784370e-002	1.017427e-003	-3.574887e-004
2.611565762891420e-005	3.582582e+001	-3.898394e+000	4.371393e-002	1.181729e-003	-3.533562e-004
2.611587529890286e-005	3.582582e+001	-3.898758e+000	4.227342e-002	1.142728e-003	-3.422233e-004
2.611611521420979e-005	3.582583e+001	-3.899104e+000	3.182968e-002	8.531780e-004	-3.241441e-004
2.611626508847889e-005	3.582584e+001	-3.899259e+000	2.118763e-002	5.576075e-004	-3.105386e-004
2.611639076296364e-005	3.582586e+001	-3.899328e+000	1.033113e-002	2.558930e-004	-2.983957e-004
2.611652273484328e-005	3.582587e+001	-3.899342e+000	-1.546756e-003	-7.429758e-005	-2.859507e-004
2.611664434663708e-005	3.582587e+001	-3.899305e+000	-1.198028e-002	-3.643813e-004	-2.754342e-004
2.611678024307601e-005	3.582589e+001	-3.899209e+000	-2.195683e-002	-6.417764e-004	-2.655366e-004
2.611695370591201e-005	3.582589e+001	-3.899030e+000	-3.094895e-002	-8.917672e-004	-2.563204e-004
2.611715709270126e-005	3.582590e+001	-3.898785e+000	-3.500093e-002	-1.004263e-003	-2.507702e-004
2.611741373608461e-005	3.582589e+001	-3.898483e+000	-3.123577e-002	-8.991195e-004	-2.503517e-004
2.611758375207232e-005	3.582589e+001	-3.898323e+000	-2.365091e-002	-6.877445e-004	-2.534796e-004
2.611771962429474e-005	3.582588e+001	-3.898243e+000	-1.473889e-002	-4.394363e-004	-2.576298e-004
2.611784072154436e-005	3.582587e+001	-3.898217e+000	-5.629105e-003	-1.856060e-004	-2.617585e-004
2.611795995764163e-005	3.582586e+001	-3.898233e+000	3.632718e-003	7.249673e-005	-2.656230e-004
2.611808229680264e-005	3.582585e+001	-3.898292e+000	1.272742e-002	3.260001e-004	-2.688843e-004
2.611820505489852e-005	3.582584e+001	-3.898388e+000	2.077021e-002	5.502669e-004	-2.709918e-004
2.611833836861328e-005	3.582584e+001	-3.898529e+000	2.744896e-002	7.366411e-004	-2.714302e-004
2.611851634857815e-005	3.582583e+001	-3.898750e+000	3.236992e-002	8.742842e-004	-2.687935e-004
2.611872515114399e-005	3.582583e+001	-3.899009e+000	3.180090e-002	8.592351e-004	-2.611155e-004
2.611902714945297e-005	3.582584e+001	-3.899328e+000	2.215093e-002	5.917137e-004	-2.442188e-004
2.611918913642644e-005	3.582585e+001	-3.899445e+000	1.349512e-002	3.513010e-004	-2.332303e-004
2.611931528545734e-005	3.582586e+001	-3.899486e+000	5.234067e-003	1.217026e-004	-2.241237e-004
2.611944745493312e-005	3.582587e+001	-3.899485e+000	-3.597579e-003	-1.238154e-004	-2.149555e-004
2.611956825003382e-005	3.582587e+001	-3.899446e+000	-1.106640e-002	-3.314734e-004	-2.074468e-004
2.611972008786888e-005	3.582588e+001	-3.899354e+000	-1.875113e-002	-5.451386e-004	-1.997615e-004
2.611989810138072e-005	3.582589e+001	-3.899207e+000	-2.445516e-002	-7.036874e-004	-1.936469e-004
2.612011948854667e-005	3.582589e+001	-3.899007e+000	-2.577347e-002	-7.401489e-004	-1.905667e-004
2.612039490877476e-005	3.582589e+001	-3.898782e+000	-2.031053e-002	-5.877985e-004	-1.918218e-004
2.612054458153125e-005	3.582588e+001	-3.898695e+000	-1.425237e-002	-4.189863e-004	-1.944702e-004
2.612067192149521e-005	3.582587e+001	-3.898657e+000	-7.450025e-003	-2.294528e-004	-1.975866e-004
2.612079052537002e-005	3.582586e+001	-3.898654e+000	-6.096539e-004	-3.884123e-005	-2.005479e-004
2.612091137374729e-005	3.582586e+001	-3.898682e+000	6.306300e-003	1.539116e-004	-2.032188e-004
2.612103325659829e-005	3.582585e+001	-3.898741e+000	1.273222e-002	3.330585e-004	-2.052231e-004
2.612115624261686e-005	3.582584e+001	-3.898826e+000	1.810476e-002	4.829176e-004	-2.061705e-004
2.612131473149568e-005	3.582584e+001	-3.898964e+000	2.280298e-002	6.141303e-004	-2.055026e-004
2.612150354620660e-005	3.582584e+001	-3.899143e+000	2.466712e-002	6.665598e-004	-2.018532e-004
2.612175009023874e-005	3.582584e+001	-3.899368e+000	2.188693e-002	5.898735e-004	-1.934211e-004
2.612191392038425e-005	3.582585e+001	-3.899491e+000	1.703477e-002	4.552511e-004	-1.859249e-004
2.612204836093248e-005	3.582585e+001	-3.899562e+000	1.130166e-002	2.959947e-004	-1.788414e-004
2.612217194152017e-005	3.582586e+001	-3.899596e+000	5.288034e-003	1.288686e-004	-1.721223e-004
2.612230033528010e-005	3.582586e+001	-3.899602e+000	-1.143528e-003	-4.991730e-005	-1.653508e-004
2.612242250598154e-005	3.582587e+001	-3.899579e+000	-6.939886e-003	-2.110689e-004	-1.594640e-004
2.612256052708259e-005	3.582587e+001	-3.899524e+000	-1.249426e-002	-3.655000e-004	-1.538899e-004
2.612273586400569e-005	3.582588e+001	-3.899422e+000	-1.738240e-002	-5.013841e-004	-1.487724e-004
2.612294155837360e-005	3.582588e+001	-3.899284e+000	-1.939212e-002	-5.571530e-004	-1.457654e-004
2.612320227344596e-005	3.582588e+001	-3.899115e+000	-1.692044e-002	-4.881489e-004	-1.456551e-004
2.612336646374281e-005	3.582587e+001	-3.899032e+000	-1.267091e-002	-3.697193e-004	-1.473722e-004
2.612350067793392e-005	3.582587e+001	-3.898991e+000	-7.680478e-003	-2.306693e-004	-1.496419e-004
2.612362132756370e-005	3.582587e+001	-3.898978e+000	-2.598817e-003	-8.906993e-005	-1.518836e-004
2.612374084580420e-005	3.582586e+001	-3.898990e+000	2.562954e-003	5.478266e-005	-1.539677e-004
2.612386309775297e-005	3.582586e+001	-3.899024e+000	7.584096e-003	1.947495e-004	-1.556868e-004
2.612398591651440e-005	3.582585e+001	-3.899080e+000	1.199024e-002	3.176224e-004	-1.567419e-004
2.612412217266073e-005	3.582585e+001	-3.899162e+000	1.566977e-002	4.203176e-004	-1.568364e-004
2.612430143663025e-005	3.582584e+001	-3.899287e+000	1.821325e-002	4.914991e-004	-1.551247e-004
2.612451438726521e-005	3.582584e+001	-3.899436e+000	1.774709e-002	4.789823e-004	-1.505709e-004
2.612477387201394e-005	3.582585e+001	-3.899591e+000	1.312618e-002	3.508926e-004	-1.423620e-004
2.612492776467406e-005	3.582586e+001	-3.899657e+000	8.597635e-003	2.251268e-004	-1.364930e-004
2.612505386716983e-005	3.582586e+001	-3.899684e+000	4.057834e-003	9.896567e-005	-1.313705e-004
2.612518611418807e-005	3.582586e+001	-3.899689e+000	-8.790175e-004	-3.826696e-005	-1.261458e-004
2.612530752413149e-005	3.582587e+001	-3.899672e+000	-5.169331e-003	-1.575448e-004	-1.217665e-004
2.612544661644605e-005	3.582587e+001	-3.899630e+000	-9.333327e-003	-2.733159e-004	-1.175631e-004
2.612562092880897e-005	3.582587e+001	-3.899554e+000	-1.293637e-002	-3.734722e-004	-1.137562e-004
2.612582789894018e-005	3.582587e+001	-3.899451e+000	-1.441426e-002	-4.144770e-004	-1.114876e-004
2.612608800736912e-005	3.582587e+001	-3.899326e+000	-1.254159e-002	-3.621941e-004	-1.113848e-004
2.612625180310512e-005	3.582587e+001	-3.899264e+000	-9.362169e-003	-2.735846e-004	-1.126462e-004
2.612638576452676e-005	3.582587e+001	-3.899234e+000	-5.639490e-003	-1.698561e-004	-1.143175e-004
2.612650637302009e-005	3.582586e+001	-3.899225e+000	-1.848143e-003	-6.420875e-005	-1.159694e-004
2.612662595351024e-005	3.582586e+001	-3.899234e+000	2.002840e-003	4.311601e-005	-1.175031e-004
2.612674819440450e-005	3.582586e+001	-3.899260e+000	5.743520e-003	1.473918e-004	-1.187613e-004
2.612687103263976e-005	3.582586e+001	-3.899302e+000	9.024009e-003	2.388764e-004	-1.195233e-004
2.612700701708475e-005	3.582585e+001	-3.899363e+000	1.175392e-002	3.150712e-004	-1.195652e-004
2.612718624520836e-005	3.582585e+001	-3.899456e+000	1.363800e-002	3.678036e-004	-1.182520e-004
2.612739904310424e-005	3.582585e+001	-3.899567e+000	1.328480e-002	3.583181e-004	-1.148217e-004
2.612765552741945e-005	3.582585e+001	-3.899682e+000	9.881493e-003	2.639845e-004	-1.087333e-004
2.612780895414932e-005	3.582586e+001	-3.899731e+000	6.519002e-003	1.706050e-004	-1.043485e-004
2.612793513028684e-005	3.582586e+001	-3.899752e+000	3.135214e-003	7.657201e-005	-1.005079e-004
2.612806741796313e-005	3.582586e+001	-3.899756e+000	-5.484316e-004	-2.582215e-005	-9.658785e-005
2.612818887381567e-005	3.582587e+001	-3.899744e+000	-3.756036e-003	-1.149969e-004	-9.329561e-005
2.612832639690035e-005	3.582587e+001	-3.899713e+000	-6.841990e-003	-2.007934e-004	-9.016236e-005
2.612850026326431e-005	3.582587e+001	-3.899657e+000	-9.556089e-003	-2.762374e-004	-8.727867e-005
2.612870561119809e-005	3.582587e+001	-3.899581e+000	-1.070610e-002	-3.081468e-004	-8.553002e-005
2.612896443644243e-005	3.582587e+001	-3.899488e+000	-9.389783e-003	-2.713872e-004	-8.536972e-005
2.612912971309664e-005	3.582587e+001	-3.899441e+000	-7.036502e-003	-2.057988e-004	-8.627422e-005
2.612926436916491e-005	3.582587e+001	-3.899418e+000	-4.266493e-003	-1.286136e-004	-8.750057e-005
2.612938523990960e-005	3.582586e+001	-3.899411e+000	-1.440239e-003	-4.985766e-005	-8.871987e-005
2.612950475836619e-005	3.582586e+001	-3.899417e+000	1.425005e-003	2.999668e-005	-8.984639e-005
2.612963984404419e-005	3.582586e+001	-3.899439e+000	4.498609e-003	1.156793e-004	-9.085904e-005
2.612976189938738e-005	3.582586e+001	-3.899471e+000	6.902624e-003	1.827247e-004	-9.138563e-005
2.612990290170610e-005	3.582586e+001	-3.899518e+000	8.960743e-003	2.401756e-004	-9.135684e-005
2.613007956332558e-005	3.582585e+001	-3.899587e+000	1.025167e-002	2.763239e-004	-9.030014e-005
2.613029889856632e-005	3.582585e+001	-3.899673e+000	9.892833e-003	2.666042e-004	-8.757369e-005
2.613053140588005e-005	3.582586e+001	-3.899751e+000	7.555421e-003	2.018143e-004	-8.340347e-005
2.613068049039410e-005	3.582586e+001	-3.899787e+000	5.115185e-003	1.340489e-004	-8.020143e-005
2.613080644391954e-005	3.582586e+001	-3.899804e+000	2.609467e-003	6.442006e-005	-7.732778e-005
2.613093841502084e-005	3.582586e+001	-3.899807e+000	-1.287521e-004	-1.169136e-005	-7.438857e-005
2.613106844879552e-005	3.582587e+001	-3.899798e+000	-2.695755e-003	-8.305471e-005	-7.173508e-005
2.613120956593325e-005	3.582587e+001	-3.899776e+000	-5.065360e-003	-1.489333e-004	-6.931285e-005
2.613138207691649e-005	3.582587e+001	-3.899734e+000	-7.078678e-003	-2.048958e-004	-6.715678e-005
2.613158668084375e-005	3.582587e+001	-3.899678e+000	-7.941787e-003	-2.288432e-004	-6.583078e-005
2.613184370347772e-005	3.582587e+001	-3.899609e+000	-6.984540e-003	-2.021066e-004	-6.567482e-005
2.613200954996419e-005	3.582587e+001	-3.899574e+000	-5.234879e-003	-1.533398e-004	-6.632882e-005
2.613214444715639e-005	3.582587e+001	-3.899556e+000	-3.172796e-003	-9.587924e-005	-6.722855e-005
2.613226546191579e-005	3.582586e+001	-3.899551e+000	-1.066271e-003	-3.717776e-005	-6.812438e-005
2.613239595532450e-005	3.582586e+001	-3.899556e+000	1.266394e-003	2.783498e-005	-6.902895e-005
2.613251896507742e-005	3.582586e+001	-3.899571e+000	3.351580e-003	8.596493e-005	-6.970332e-005
2.613264354974467e-005	3.582586e+001	-3.899595e+000	5.186509e-003	1.371401e-004	-7.009625e-005
2.613277843426059e-005	3.582586e+001	-3.899629e+000	6.666906e-003	1.784645e-004	-7.007420e-005
2.613295944371573e-005	3.582586e+001	-3.899682e+000	7.682740e-003	2.069064e-004	-6.927268e-005
2.613317206010941e-005	3.582586e+001	-3.899744e+000	7.462282e-003	2.009662e-004	-6.731104e-005
2.613341072612908e-005	3.582586e+001	-3.899804e+000	5.702718e-003	1.521994e-004	-6.411694e-005
2.613356093709197e-005	3.582586e+001	-3.899832e+000	3.884126e-003	1.016997e-004	-6.170682e-005
2.613368723066103e-005	3.582586e+001	-3.899844e+000	2.013620e-003	4.972357e-005	-5.954852e-005
2.613381963231047e-005	3.582586e+001	-3.899847e+000	-3.453661e-005	-7.205572e-006	-5.733795e-005
2.613394983373031e-005	3.582586e+001	-3.899840e+000	-1.938294e-003	-6.012928e-005	-5.535852e-005
2.613411315971583e-005	3.582587e+001	-3.899820e+000	-3.954776e-003	-1.161888e-004	-5.328187e-005
2.613427642189790e-005	3.582587e+001	-3.899790e+000	-5.307525e-003	-1.537869e-004	-5.180352e-005
2.613449529385018e-005	3.582587e+001	-3.899745e+000	-5.872633e-003	-1.694541e-004	-5.082514e-005
2.613474388214045e-005	3.582587e+001	-3.899696e+000	-5.058920e-003	-1.467360e-004	-5.077980e-005
2.613490642089564e-005	3.582587e+001	-3.899671e+000	-3.712089e-003	-1.091976e-004	-5.128846e-005
2.613503895725827e-005	3.582586e+001	-3.899660e+000	-2.170854e-003	-6.624950e-005	-5.195115e-005
2.613517019363274e-005	3.582586e+001	-3.899657e+000	-4.549542e-004	-1.843168e-005	-5.266530e-005
2.613529489356588e-005	3.582586e+001	-3.899661e+000	1.202321e-003	2.775974e-005	-5.328788e-005
2.613541603964898e-005	3.582586e+001	-3.899673e+000	2.716284e-003	6.996802e-005	-5.375316e-005
2.613553881763824e-005	3.582586e+001	-3.899692e+000	4.032384e-003	1.066768e-004	-5.400296e-005
2.613567979642303e-005	3.582586e+001	-3.899719e+000	5.133511e-003	1.374200e-004	-5.393221e-005
2.613586199650767e-005	3.582586e+001	-3.899759e+000	5.801979e-003	1.561533e-004	-5.324786e-005
2.613608274213372e-005	3.582586e+001	-3.899807e+000	5.545470e-003	1.491670e-004	-5.165202e-005
2.613628186737736e-005	3.582586e+001	-3.899844e+000	4.415914e-003	1.178584e-004	-4.962622e-005
2.613642482120382e-005	3.582586e+001	-3.899866e+000	3.167930e-003	8.320995e-005	-4.791495e-005
2.613643695556978e-005	3.582586e+001	-3.899867e+000	3.042539e-003	7.972680e-005	-4.776012e-005
2.613646122430169e-005	3.582586e+001	-3.899869e+000	2.774146e-003	7.226963e-005	-4.744382e-005
2.613650976176551e-005	3.582586e+001	-3.899873e+000	2.222326e-003	5.693569e-005	-4.681088e-005
2.613660683669316e-005	3.582586e+001	-3.899877e+000	1.093072e-003	2.555110e-005	-4.556096e-005
2.613672425684353e-005	3.582586e+001	-3.899877e+000	-2.555529e-004	-1.193612e-005	-4.412164e-005
2.613687774926983e-005	3.582586e+001	-3.899868e+000	-1.866375e-003	-5.671630e-005	-4.244631e-005
2.613705096063650e-005	3.582587e+001	-3.899850e+000	-3.313665e-003	-9.694921e-005	-4.093086e-005
2.613722928673873e-005	3.582587e+001	-3.899824e+000	-4.177669e-003	-1.209553e-004	-3.991409e-005
2.613745491437362e-005	3.582587e+001	-3.899790e+000	-4.214433e-003	-1.219301e-004	-3.944313e-005
2.613774072021550e-005	3.582587e+001	-3.899753e+000	-3.003123e-003	-8.815008e-005	-3.972830e-005
2.613789364177380e-005	3.582586e+001	-3.899740e+000	-1.839225e-003	-5.571342e-005	-4.019656e-005
2.613802997916068e-005	3.582586e+001	-3.899736e+000	-5.370999e-004	-1.942640e-005	-4.073804e-005
2.613815042225815e-005	3.582586e+001	-3.899738e+000	6.606067e-004	1.395520e-005	-4.119498e-005
2.613827018038057e-005	3.582586e+001	-3.899745e+000	1.801298e-003	4.575525e-005	-4.156085e-005
2.613839216795358e-005	3.582586e+001	-3.899758e+000	2.827551e-003	7.437612e-005	-4.178797e-005
2.613851937467003e-005	3.582586e+001	-3.899776e+000	3.650962e-003	9.735815e-005	-4.180313e-005
2.613869580964767e-005	3.582586e+001	-3.899804e+000	4.297835e-003	1.154554e-004	-4.142443e-005
2.613889840563089e-005	3.582586e+001	-3.899837e+000	4.266921e-003	1.147008e-004	-4.042905e-005
2.613919408414917e-005	3.582586e+001	-3.899878e+000	3.116985e-003	8.284031e-005	-3.824744e-005
2.613935572896376e-005	3.582586e+001	-3.899894e+000	2.035762e-003	5.281778e-005	-3.680087e-005
2.613948311140373e-005	3.582586e+001	-3.899900e+000	9.748582e-004	2.333784e-005	-3.558037e-005
2.613961667016220e-005	3.582586e+001	-3.899901e+000	-1.691050e-004	-8.458960e-006	-3.434562e-005
2.613975735128427e-005	3.582586e+001	-3.899895e+000	-1.274766e-003	-3.919505e-005	-3.318830e-005
2.613994074005627e-005	3.582586e+001	-3.899881e+000	-2.413772e-003	-7.085712e-005	-3.198691e-005
2.614013415930920e-005	3.582587e+001	-3.899860e+000	-3.096359e-003	-8.982091e-005	-3.116853e-005
2.614036086423762e-005	3.582587e+001	-3.899834e+000	-3.078608e-003	-8.928948e-005	-3.083848e-005
2.614065359053489e-005	3.582586e+001	-3.899807e+000	-2.069631e-003	-6.115426e-005	-3.109715e-005
2.614082234328620e-005	3.582586e+001	-3.899796e+000	-1.104527e-003	-3.425776e-005	-3.148551e-005
2.614082826123599e-005	3.582586e+001	-3.899796e+000	-1.061996e-003	-3.307257e-005	-3.150366e-005
2.614083615183572e-005	3.582586e+001	-3.899795e+000	-1.004085e-003	-3.145879e-005	-3.152827e-005
2.614085193303517e-005	3.582586e+001	-3.899795e+000	-8.872970e-004	-2.820429e-005	-3.157759e-005
2.614088349543407e-005	3.582586e+001	-3.899795e+000	-6.508053e-004	-2.161384e-005	-3.167582e-005
2.614094662023186e-005	3.582586e+001	-3.899795e+000	-1.743149e-004	-8.334219e-006	-3.186467e-005
2.614107286982746e-005	3.582586e+001	-3.899798e+000	7.620665e-004	1.776621e-005	-3.220085e-005
2.614120126810114e-005	3.582586e+001	-3.899806e+000	1.645846e-003	4.240714e-005	-3.245636e-005
2.614133695647689e-005	3.582586e+001	-3.899817e+000	2.434240e-003	6.439986e-005	-3.258103e-005
2.614147799580867e-005	3.582586e+001	-3.899833e+000	3.007170e-003	8.040088e-005	-3.249869e-005
2.614166790789563e-005	3.582586e+001	-3.899857e+000	3.320284e-003	8.919153e-005	-3.203218e-005
2.614189094505566e-005	3.582586e+001	-3.899884e+000	3.098577e-003	8.310827e-005	-3.106538e-005
2.614206623163323e-005	3.582586e+001	-3.899901e+000	2.500395e-003	6.652377e-005	-3.003262e-005
2.614220459742605e-005	3.582586e+001	-3.899912e+000	1.783935e-003	4.662876e-005	-2.908259e-005
2.614232994101556e-005	3.582586e+001	-3.899917e+000	1.016730e-003	2.531225e-005	-2.817934e-005
2.614245579880863e-005	3.582586e+001	-3.899919e+000	2.087873e-004	2.857125e-006	-2.728989e-005
2.614259494713601e-005	3.582586e+001	-3.899916e+000	-6.414882e-004	-2.077843e-005	-2.638950e-005
2.614276455653639e-005	3.582586e+001	-3.899908e+000	-1.506153e-003	-4.481457e-005	-2.547936e-005
2.614296119216701e-005	3.582586e+001	-3.899893e+000	-2.147214e-003	-6.262882e-005	-2.474885e-005
2.614319456847117e-005	3.582586e+001	-3.899874e+000	-2.292723e-003	-6.664899e-005	-2.436864e-005
2.614348617314779e-005	3.582586e+001	-3.899852e+000	-1.722421e-003	-5.073746e-005	-2.443484e-005
2.614363502698348e-005	3.582586e+001	-3.899844e+000	-1.129433e-003	-3.420994e-005	-2.465942e-005
2.614377999958620e-005	3.582586e+001	-3.899841e+000	-3.740710e-004	-1.315930e-005	-2.496825e-005
2.614390723922125e-005	3.582586e+001	-3.899841e+000	3.290194e-004	6.436864e-006	-2.523519e-005
2.614402942235876e-005	3.582586e+001	-3.899845e+000	9.795839e-004	2.457348e-005	-2.544152e-005
